Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
344.15,1,-0.019,-0.001,0.001,-0.017,-0.018,0.006,-1.582,-0.027,-0.373,0,0
344.25,1,0.01,-0.029,0.017,-0.007,-0.02,0.01,-1.58,-0.026,-0.372,0,0
344.35,1,0,-0.038,0.012,0.001,-0.027,0.013,-1.582,-0.025,-0.372,0,0
344.46,1,-0.002,-0.035,0.006,-0.001,-0.037,0.009,-1.582,-0.03,-0.372,0,0
344.55,1,-0.038,-0.02,0.021,-0.016,-0.026,0.012,-1.584,-0.031,-0.372,0,0
344.65,1,-0.002,0.004,0.017,-0.02,-0.015,0.017,-1.585,-0.03,-0.373,0,0
344.75,1,0.007,0.011,0.016,-0.002,-0.001,0.017,-1.586,-0.031,-0.373,0,0
344.85,1,0.025,0.014,0.009,0.01,0.007,0.012,-1.586,-0.031,-0.373,0,0
344.95,1,-0.001,0.008,0.002,0.011,0.011,0.01,-1.588,-0.029,-0.374,0,0
345.05,1,0.001,0.003,0.006,-0.001,0.005,0.005,-1.589,-0.027,-0.375,0,0
345.15,1,-0.009,-0.026,0.025,0.002,-0.005,0.012,-1.591,-0.027,-0.375,0,0
345.26,1,-0.019,0.008,0.002,-0.011,-0.007,0.012,-1.59,-0.027,-0.375,0,0
345.35,1,-0.034,0.004,0.013,-0.023,0.003,0.011,-1.591,-0.027,-0.376,0,0
345.45,1,-0.02,-0.014,0.016,-0.025,-0.004,0.012,-1.593,-0.024,-0.376,0,0
345.56,1,-0.003,-0.013,0.004,-0.015,-0.012,0.011,-1.594,-0.025,-0.376,0,0
345.65,1,-0.024,0.002,0.012,-0.017,-0.004,0.008,-1.594,-0.028,-0.376,0,0
345.75,1,0.013,0.028,0.024,-0.006,0.01,0.017,-1.595,-0.032,-0.377,0,0
345.86,1,0.03,0.005,0.009,0.015,0.015,0.017,-1.597,-0.032,-0.377,0,0
345.95,1,0.006,-0.03,0.009,0.016,-0.009,0.01,-1.598,-0.032,-0.377,0,0
346.05,1,0.005,-0.026,0.023,0.008,-0.023,0.014,-1.6,-0.032,-0.378,0,0
346.15,1,-0.016,0.001,0.004,-0.001,-0.016,0.013,-1.602,-0.032,-0.378,0,0
346.26,1,-0.008,0.025,0.009,-0.007,0.007,0.013,-1.601,-0.038,-0.378,0,0
346.36,1,-0.004,0.01,-0.024,-0.007,0.015,-0.004,-1.6,-0.039,-0.379,0,0
346.46,1,-0.033,0.038,-0.002,-0.017,0.019,-0.009,-1.601,-0.039,-0.379,0,0
346.56,1,-0.024,0.024,0.008,-0.024,0.029,0,-1.601,-0.039,-0.38,0,0
346.66,1,0.008,-0.013,0.008,-0.01,0.013,0.005,-1.601,-0.039,-0.38,0,0
346.76,1,0.021,-0.022,0.024,0.006,-0.008,0.012,-1.6,-0.037,-0.38,0,0
346.96,1,-0.01,-0.028,-0.023,0.006,-0.035,-0.002,-1.6,-0.037,-0.381,0,0
347.07,1,-0.01,0.003,-0.063,-0.007,-0.018,-0.035,-1.599,-0.037,-0.381,0,0
347.16,1,0.015,0.005,-0.071,0.001,-0.002,-0.055,-1.597,-0.037,-0.381,0,0
347.26,1,-0.001,-0.016,-0.084,0.007,0,-0.073,-1.595,-0.037,-0.382,0,0
347.36,1,0.002,0.023,-0.056,0.003,0.004,-0.067,-1.595,-0.037,-0.382,0,0
347.46,1,-0.014,-0.04,-0.057,-0.003,-0.017,-0.058,-1.595,-0.036,-0.382,0,0
347.56,1,-0.04,-0.085,-0.05,-0.02,-0.044,-0.057,-1.596,-0.035,-0.381,0,0
347.67,1,-0.025,-0.055,-0.052,-0.026,-0.054,-0.054,-1.596,-0.036,-0.38,0,0
347.76,1,-0.012,-0.03,-0.008,-0.027,-0.052,-0.032,-1.597,-0.036,-0.381,0,0
347.86,1,0.025,-0.003,-0.014,-0.001,-0.024,-0.021,-1.597,-0.036,-0.38,0,0
347.96,1,-0.003,0.009,-0.008,0.009,-0.007,-0.015,-1.598,-0.036,-0.381,0,0
348.07,1,-0.022,-0.008,0.01,-0.008,0.001,-0.005,-1.599,-0.036,-0.38,0,0
348.16,1,0,-0.007,0.016,-0.012,-0.004,0.01,-1.599,-0.036,-0.38,0,0
348.26,1,0,-0.014,-0.006,0.001,-0.012,0.005,-1.598,-0.036,-0.38,0,0
348.36,1,-0.03,0.003,0.015,-0.014,-0.01,0.004,-1.599,-0.036,-0.38,0,0
348.46,1,-0.002,-0.001,0.045,-0.022,0.001,0.019,-1.601,-0.034,-0.379,0,0
348.58,1,0.056,-0.063,0.014,0.007,-0.044,0.042,-1.599,-0.032,-0.378,0,0
348.67,1,0.015,0.029,-0.009,0.042,0.003,0,-1.598,-0.032,-0.377,0,0
348.78,1,0.006,0.027,-0.004,0.013,0.01,-0.003,-1.598,-0.033,-0.378,0,0
348.87,1,-0.002,-0.015,0.029,0.005,0.007,0.011,-1.598,-0.034,-0.378,0,0
348.96,1,-0.016,-0.015,0.015,-0.001,-0.005,0.017,-1.598,-0.034,-0.377,0,0
349.06,1,-0.044,-0.013,0.007,-0.025,-0.013,0.013,-1.6,-0.035,-0.377,0,0
349.17,1,-0.016,-0.013,0.019,-0.032,-0.013,0.012,-1.604,-0.037,-0.378,0,0
349.27,1,0.024,-0.016,0.011,0.002,-0.014,0.015,-1.607,-0.039,-0.378,0,0
349.37,1,-0.002,-0.015,0.002,0.007,-0.015,0.007,-1.608,-0.034,-0.378,0,0
349.47,1,-0.011,-0.002,0.02,-0.004,-0.011,0.015,-1.608,-0.034,-0.379,0,0
349.57,1,-0.02,-0.005,0.008,-0.011,-0.005,0.013,-1.61,-0.033,-0.379,0,0
349.67,1,-0.027,0.018,0.008,-0.021,0.005,0.008,-1.611,-0.029,-0.379,0,0
349.77,1,0.008,-0.013,-0.001,-0.008,0.001,0.006,-1.611,-0.029,-0.379,0,0
349.87,1,-0.003,-0.012,-0.016,-0.005,-0.008,-0.005,-1.609,-0.028,-0.379,0,0
349.98,1,-0.007,-0.008,-0.01,-0.005,-0.01,-0.01,-1.609,-0.026,-0.379,0,0
350.07,1,-0.026,-0.013,-0.004,-0.015,-0.011,-0.009,-1.609,-0.024,-0.379,0,0
350.17,1,-0.03,-0.008,-0.004,-0.021,-0.009,-0.004,-1.609,-0.024,-0.379,0,0
350.27,1,0.009,-0.012,0.007,-0.013,-0.012,0,-1.608,-0.023,-0.379,0,0
350.37,1,-0.034,-0.033,0.01,-0.009,-0.02,0.007,-1.61,-0.019,-0.378,0,0
350.48,1,-0.04,-0.021,0.017,-0.037,-0.023,0.008,-1.611,-0.016,-0.378,0,0
350.57,1,-0.021,-0.026,-0.001,-0.027,-0.022,0.012,-1.613,-0.015,-0.377,0,0
350.67,1,0.034,0.028,0.006,0.001,-0.002,0.002,-1.612,-0.013,-0.377,0,0
350.78,1,-0.017,-0.005,0.006,0,0.001,0.006,-1.613,-0.006,-0.376,0,0
350.87,1,-0.032,-0.024,-0.011,-0.018,-0.01,-0.002,-1.612,-0.004,-0.376,0,0
350.97,1,-0.028,0.032,-0.009,-0.023,0.002,-0.004,-1.614,-0.004,-0.375,0,0
351.07,1,-0.017,-0.001,0.006,-0.025,0.01,-0.003,-1.615,-0.002,-0.375,0,0
351.18,1,0.014,-0.004,0.011,-0.005,0.002,0.005,-1.615,0.003,-0.375,0,0
351.27,1,0.014,-0.022,0.018,0.007,-0.006,0.011,-1.616,0,-0.374,0,0
351.37,1,-0.011,-0.04,0.014,0.003,-0.026,0.015,-1.616,-0.002,-0.374,0,0
351.47,1,-0.018,-0.033,0.023,-0.015,-0.04,0.019,-1.616,-0.003,-0.373,0,0
351.58,1,-0.005,-0.017,-0.001,-0.008,-0.023,0.015,-1.615,-0.004,-0.373,0,0
351.68,1,0.027,0.004,0,0.008,-0.008,0.001,-1.615,-0.004,-0.373,0,0
351.78,1,0,0.003,-0.013,0.013,0,-0.006,-1.615,-0.005,-0.372,0,0
351.88,1,-0.03,-0.01,0.01,-0.012,-0.007,0.002,-1.617,-0.003,-0.372,0,0
351.98,1,-0.021,0.02,-0.002,-0.019,0.002,-0.001,-1.617,0.001,-0.372,0,0
352.08,1,-0.022,0.006,0.007,-0.023,0.008,0.004,-1.617,-0.002,-0.372,0,0
352.18,1,-0.026,0,0.011,-0.022,0.009,0.003,-1.618,-0.004,-0.371,0,0
352.28,1,0.024,0.031,0.019,-0.008,0.011,0.012,-1.62,-0.002,-0.371,0,0
352.38,1,0.036,0.006,0.006,0.019,0.014,0.015,-1.618,-0.001,-0.371,0,0
352.48,1,-0.004,-0.02,0.019,0.021,-0.002,0.016,-1.618,-0.003,-0.371,0,0
352.58,1,-0.072,-0.017,0.01,-0.023,-0.009,0.012,-1.617,-0.007,-0.37,0,0
352.68,1,-0.05,-0.024,0.018,-0.052,-0.021,0.019,-1.618,-0.012,-0.37,0,0
352.79,1,-0.007,-0.028,0,-0.032,-0.025,0.007,-1.618,-0.014,-0.37,0,0
352.88,1,-0.037,-0.057,0.008,-0.025,-0.034,0.006,-1.618,-0.015,-0.37,0,0
352.98,1,0.002,0.016,0.009,-0.02,-0.015,0.008,-1.618,-0.015,-0.37,0,0
353.08,1,-0.007,-0.011,0.016,-0.008,-0.012,0.01,-1.618,-0.015,-0.37,0,0
353.18,1,-0.011,-0.014,0.014,-0.01,-0.016,0.013,-1.618,-0.015,-0.369,0,0
353.28,1,-0.019,-0.011,0.002,-0.015,-0.013,0.007,-1.617,-0.013,-0.369,0,0
353.39,1,0.009,-0.005,0.006,-0.006,-0.009,0.006,-1.617,-0.01,-0.369,0,0
353.48,1,0.001,-0.029,-0.002,0.002,-0.01,0.004,-1.617,-0.009,-0.369,0,0
353.59,1,-0.002,-0.005,-0.004,-0.003,-0.016,-0.002,-1.617,-0.012,-0.369,0,0
353.68,1,-0.012,-0.026,-0.004,-0.004,-0.015,-0.002,-1.617,-0.014,-0.368,0,0
353.78,1,0.009,-0.005,0.01,-0.002,-0.016,0.002,-1.617,-0.017,-0.368,0,0
353.88,1,0.015,-0.002,0.016,0.01,-0.012,0.01,-1.617,-0.016,-0.368,0,0
353.99,1,-0.017,-0.007,-0.009,0,-0.003,0.001,-1.617,-0.015,-0.367,0,0
354.08,1,-0.033,-0.028,0.011,-0.02,-0.019,0.005,-1.618,-0.014,-0.367,0,0
354.18,1,-0.026,-0.013,0.002,-0.024,-0.017,0.003,-1.618,-0.013,-0.366,0,0
354.28,1,-0.016,-0.007,0.004,-0.021,-0.011,0.003,-1.619,-0.013,-0.366,0,0
354.38,1,-0.025,-0.023,-0.001,-0.021,-0.017,0.004,-1.62,-0.012,-0.365,0,0
354.48,1,0.006,-0.017,0.016,-0.015,-0.019,0.007,-1.62,-0.01,-0.365,0,0
354.59,1,0.023,-0.021,-0.009,0.008,-0.02,0.003,-1.62,-0.007,-0.364,0,0
354.69,1,0.007,-0.016,-0.01,0.01,-0.018,-0.006,-1.62,-0.005,-0.363,0,0
354.8,1,-0.036,-0.011,-0.003,-0.006,-0.014,-0.005,-1.62,-0.003,-0.363,0,0
354.89,1,-0.015,0.002,0.005,-0.02,-0.007,-0.002,-1.62,-0.005,-0.363,0,0
354.99,1,0.005,0.011,-0.007,-0.008,0.002,-0.002,-1.619,-0.007,-0.363,0,0
355.09,1,0.006,0.006,0.001,-0.001,0.006,-0.003,-1.621,-0.008,-0.363,0,0
355.19,1,-0.029,0.007,-0.023,-0.01,0.006,-0.009,-1.621,-0.01,-0.363,0,0
355.29,1,-0.009,0.014,-0.005,-0.012,0.011,-0.011,-1.621,-0.014,-0.363,0,0
355.39,1,-0.042,0.004,-0.002,-0.024,0.007,-0.004,-1.622,-0.014,-0.363,0,0
355.49,1,-0.024,0.019,-0.006,-0.029,0.011,-0.006,-1.622,-0.015,-0.363,0,0
355.59,1,-0.027,0.012,-0.013,-0.027,0.012,-0.007,-1.622,-0.015,-0.364,0,0
355.69,1,0,0.024,-0.018,-0.019,0.018,-0.014,-1.622,-0.017,-0.366,0,0
355.79,1,0.036,0.024,0.017,0.013,0.024,-0.001,-1.622,-0.02,-0.367,0,0
355.89,1,0.063,0.037,0.001,0.035,0.03,0.005,-1.62,-0.023,-0.368,0,0
355.99,1,-0.01,0.042,-0.032,0.029,0.036,-0.013,-1.616,-0.023,-0.369,0,0
356.09,1,-0.036,0.013,-0.011,-0.011,0.025,-0.015,-1.615,-0.024,-0.369,0,0
356.19,1,-0.028,-0.016,-0.03,-0.019,0.007,-0.019,-1.612,-0.025,-0.369,0,0
356.29,1,-0.008,-0.038,-0.033,-0.017,-0.014,-0.029,-1.609,-0.022,-0.368,0,0
356.4,1,-0.063,-0.04,-0.025,-0.035,-0.031,-0.031,-1.608,-0.019,-0.367,0,0
356.49,1,-0.002,-0.003,-0.007,-0.028,-0.02,-0.015,-1.606,-0.019,-0.367,0,0
356.6,1,0.016,-0.021,0.002,-0.008,-0.017,-0.01,-1.605,-0.015,-0.366,0,0
356.69,1,0.035,-0.007,-0.023,0.018,-0.016,-0.009,-1.603,-0.014,-0.366,0,0
356.79,1,-0.028,-0.014,-0.039,0.002,-0.015,-0.025,-1.599,-0.014,-0.366,0,0
356.99,1,-0.009,-0.034,-0.061,-0.019,-0.024,-0.062,-1.588,-0.015,-0.365,0,0
357.09,1,0.058,0.003,-0.063,0.019,-0.016,-0.062,-1.583,-0.015,-0.365,0,0
357.24,1,-0.007,-0.016,-0.079,0.024,-0.01,-0.064,-1.577,-0.013,-0.364,0,0
357.3,1,-0.034,0.001,-0.091,-0.02,-0.012,-0.084,-1.573,-0.012,-0.364,0,0
357.4,1,-0.072,-0.002,-0.027,-0.039,-0.005,-0.06,-1.571,-0.008,-0.364,0,0
357.5,1,-0.027,-0.001,-0.028,-0.043,0.002,-0.042,-1.569,-0.007,-0.364,0,0
357.6,1,0.013,-0.015,-0.005,-0.016,-0.005,-0.024,-1.569,-0.005,-0.364,0,0
357.7,1,0.012,-0.002,-0.007,0.008,-0.005,-0.013,-1.569,-0.003,-0.364,0,0
357.8,1,-0.019,-0.004,0.024,-0.008,-0.008,0.007,-1.57,-0.003,-0.364,0,0
357.9,1,0.017,0.002,0.011,0,-0.002,0.011,-1.572,-0.004,-0.364,0,0
358,1,0.002,0.001,0.003,0.007,0.003,0.008,-1.572,-0.005,-0.364,0,0
358.1,1,-0.01,0.018,0.002,-0.005,0.004,0.004,-1.572,-0.005,-0.364,0,0
358.23,1,0.015,0.013,0,0.001,0.011,0.001,-1.573,-0.008,-0.364,0,0
358.31,1,0.031,0.036,0.002,0.021,0.026,0.002,-1.573,-0.007,-0.364,0,0
358.4,1,-0.01,-0.001,0.005,0.012,0.018,0.005,-1.573,-0.008,-0.364,0,0
358.5,1,-0.016,0.022,0,-0.007,0.015,-0.001,-1.573,-0.01,-0.364,0,0
358.6,1,-0.059,0.013,0,-0.028,0.011,0.002,-1.574,-0.01,-0.364,0,0
358.7,1,-0.047,-0.003,0.005,-0.053,0.007,-0.003,-1.576,-0.007,-0.364,0,0
358.81,1,0.095,-0.038,0.002,0.01,-0.014,0.012,-1.577,-0.004,-0.363,0,0
358.91,1,0.071,-0.033,-0.025,0.068,-0.023,-0.014,-1.575,-0.003,-0.363,0,0
359,1,-0.032,-0.02,0.004,0.028,-0.026,-0.007,-1.575,-0.001,-0.362,0,0
359.1,1,-0.035,0.019,-0.013,-0.016,-0.008,-0.006,-1.574,-0.002,-0.361,0,0
359.2,1,-0.051,-0.001,-0.014,-0.034,0.005,-0.013,-1.574,-0.003,-0.361,0,0
359.3,1,-0.063,-0.003,-0.035,-0.052,0.001,-0.022,-1.572,-0.003,-0.36,0,0
359.4,1,-0.053,0.02,-0.05,-0.058,0.006,-0.035,-1.569,-0.003,-0.359,0,0
359.51,1,0.003,0.016,-0.042,-0.032,0.012,-0.044,-1.567,0,-0.359,0,0
359.61,1,0.022,-0.013,-0.02,-0.001,0.005,-0.033,-1.565,-0.001,-0.358,0,0
359.7,1,0.059,-0.003,-0.033,0.028,-0.002,-0.027,-1.561,-0.004,-0.358,0,0
359.8,1,0.033,-0.023,-0.034,0.042,-0.012,-0.033,-1.557,-0.002,-0.357,0,0
359.9,1,0.001,0.007,-0.023,0.019,-0.009,-0.03,-1.554,-0.001,-0.357,0,0
360.02,1,-0.026,0.012,-0.016,-0.003,0.006,-0.022,-1.553,0.001,-0.357,0,0
360.11,1,-0.007,0.01,-0.014,-0.01,0.007,-0.018,-1.551,0.001,-0.357,0,0
360.21,1,-0.029,0.017,0.007,-0.018,0.012,-0.007,-1.551,0.001,-0.357,0,0
360.31,1,-0.021,0.012,0.034,-0.024,0.011,0.009,-1.553,0.002,-0.357,0,0
360.41,1,0.002,-0.007,0.014,-0.006,0.003,0.024,-1.555,0.001,-0.357,0,0
360.51,1,-0.003,0.021,0.019,-0.001,0.011,0.014,-1.557,-0.001,-0.357,0,0
360.61,1,-0.054,0.014,0.032,-0.023,0.018,0.026,-1.56,-0.001,-0.357,0,0
360.72,1,-0.041,0.012,0.022,-0.043,0.009,0.025,-1.563,-0.002,-0.357,0,0
360.82,1,-0.029,0.016,0.021,-0.032,0.015,0.022,-1.565,-0.004,-0.357,0,0
360.91,1,0.019,0.006,0.021,-0.016,0.011,0.023,-1.567,-0.005,-0.357,0,0
361.01,1,-0.031,0.01,0.039,-0.015,0.007,0.029,-1.571,-0.005,-0.357,0,0
361.11,1,-0.036,0.022,0.014,-0.03,0.016,0.021,-1.573,-0.007,-0.357,0,0
361.21,1,-0.036,-0.024,0.015,-0.038,-0.001,0.02,-1.576,-0.008,-0.357,0,0
361.31,1,0.02,-0.008,0.031,-0.008,-0.007,0.022,-1.578,-0.007,-0.357,0,0
361.41,1,-0.017,-0.029,-0.009,0.001,-0.015,0.016,-1.58,-0.004,-0.356,0,0
361.51,1,-0.028,-0.017,0.01,-0.015,-0.023,0.003,-1.581,-0.001,-0.356,0,0
361.61,1,-0.011,-0.007,0.019,-0.018,-0.014,0.015,-1.582,-0.004,-0.355,0,0
361.71,1,-0.024,-0.006,0.027,-0.018,-0.009,0.02,-1.583,-0.003,-0.355,0,0
361.81,1,-0.018,-0.018,-0.002,-0.02,-0.01,0.014,-1.584,-0.002,-0.355,0,0
361.92,1,0.002,-0.001,0.013,-0.012,-0.009,0.008,-1.585,0.002,-0.354,0,0
362.01,1,-0.009,-0.008,0.005,-0.008,-0.007,0.007,-1.585,0.002,-0.354,0,0
362.11,1,0.012,-0.006,0.013,0,-0.007,0.011,-1.585,0.004,-0.353,0,0
362.21,1,-0.012,-0.019,0.009,0.001,-0.008,0.007,-1.585,0.001,-0.353,0,0
362.31,1,-0.028,-0.011,0.02,-0.014,-0.016,0.015,-1.586,-0.003,-0.353,0,0
362.41,1,-0.021,0.026,-0.009,-0.028,0,0.008,-1.587,-0.002,-0.353,0,0
362.51,1,-0.019,0.027,0.003,-0.012,0.022,0,-1.587,-0.002,-0.353,0,0
362.61,1,-0.054,-0.017,-0.008,-0.039,0.005,0,-1.586,-0.001,-0.352,0,0
362.71,1,-0.021,0.013,-0.008,-0.029,0.007,-0.006,-1.586,-0.001,-0.352,0,0
362.81,1,-0.035,-0.001,-0.027,-0.035,0.001,-0.014,-1.584,-0.001,-0.352,0,0
362.92,1,-0.028,0.003,0,-0.036,0,-0.015,-1.582,-0.001,-0.352,0,0
363.02,1,0.004,0.004,-0.03,-0.012,0.003,-0.014,-1.58,0.006,-0.352,0,0
363.13,1,-0.026,0.028,-0.028,-0.012,0.011,-0.028,-1.58,0.006,-0.352,0,0
363.22,1,-0.032,0.03,-0.02,-0.023,0.027,-0.021,-1.579,0.007,-0.352,0,0
363.32,1,-0.049,0.001,-0.011,-0.038,0.018,-0.02,-1.579,0.009,-0.351,0,0
363.42,1,0.002,-0.004,-0.002,-0.025,-0.002,-0.01,-1.578,0.009,-0.351,0,0
363.52,1,0.076,0.006,-0.01,0.016,0.007,-0.005,-1.577,0.006,-0.351,0,0
363.62,1,0.038,0,-0.024,0.043,0.004,-0.017,-1.576,0.005,-0.351,0,0
363.72,1,-0.004,0.021,0.004,0.028,0.009,-0.008,-1.576,0.003,-0.351,0,0
363.82,1,-0.006,0.039,-0.006,0.005,0.024,-0.001,-1.574,0.001,-0.351,0,0
363.92,1,-0.032,0.008,-0.021,-0.009,0.021,-0.013,-1.572,0,-0.351,0,0
364.02,1,-0.056,0.009,-0.01,-0.037,0.013,-0.017,-1.57,0.002,-0.351,0,0
364.13,1,0.029,0.003,0.012,-0.014,0.007,-0.001,-1.572,0.002,-0.351,0,0
364.22,1,0.003,0.024,-0.001,0.005,0.01,0.003,-1.57,0.002,-0.352,0,0
364.33,1,-0.033,0.035,-0.011,-0.012,0.028,-0.004,-1.57,0.001,-0.352,0,0
364.42,1,-0.037,0.049,-0.02,-0.03,0.035,-0.013,-1.57,-0.002,-0.352,0,0
364.52,1,0.005,0.008,0.004,-0.015,0.028,-0.01,-1.57,-0.006,-0.352,0,0
364.62,1,-0.003,0.023,-0.015,-0.005,0.022,-0.008,-1.57,-0.009,-0.353,0,0
364.73,1,-0.006,0.029,-0.007,-0.006,0.026,-0.007,-1.57,-0.011,-0.354,0,0
364.82,1,-0.014,0.028,-0.01,-0.004,0.028,-0.009,-1.57,-0.008,-0.354,0,0
364.92,1,-0.017,0.024,-0.023,-0.015,0.024,-0.015,-1.57,-0.004,-0.354,0,0
365.02,1,-0.03,0.024,0.005,-0.02,0.025,-0.008,-1.571,-0.003,-0.355,0,0
365.12,1,-0.017,-0.006,-0.01,-0.024,0.014,-0.006,-1.57,-0.006,-0.355,0,0
365.23,1,0.013,-0.002,-0.021,-0.006,0.002,-0.009,-1.569,-0.004,-0.356,0,0
365.32,1,0.006,0.003,0.007,0.005,0.004,-0.009,-1.569,-0.003,-0.356,0,0
365.43,1,0.035,0.006,0.003,0.015,0.004,-0.002,-1.569,-0.003,-0.356,0,0
365.53,1,0.021,0.043,-0.024,0.026,0.016,-0.007,-1.568,-0.003,-0.356,0,0
365.63,1,-0.013,0.029,-0.001,0.009,0.027,-0.012,-1.567,-0.007,-0.357,0,0
365.73,1,-0.04,0.022,-0.006,-0.019,0.029,-0.007,-1.567,-0.008,-0.357,0,0
365.83,1,-0.04,-0.002,-0.014,-0.033,0.014,-0.006,-1.567,-0.005,-0.357,0,0
365.93,1,-0.073,-0.018,-0.002,-0.052,-0.002,-0.009,-1.566,-0.007,-0.357,0,0
366.03,1,-0.026,-0.016,-0.006,-0.052,-0.011,-0.008,-1.567,-0.004,-0.357,0,0
366.13,1,0.028,0.003,0,-0.008,-0.01,-0.001,-1.569,-0.002,-0.357,0,0
366.23,1,0.038,0.003,0.004,0.018,0.001,0,-1.568,-0.002,-0.356,0,0
366.33,1,-0.025,-0.015,-0.009,0.007,-0.006,-0.004,-1.567,-0.001,-0.356,0,0
366.43,1,-0.03,-0.025,-0.021,-0.012,-0.016,-0.01,-1.564,0.001,-0.355,0,0
366.54,1,-0.037,-0.001,-0.015,-0.025,-0.011,-0.018,-1.563,0.002,-0.354,0,0
366.64,1,-0.017,-0.025,0.018,-0.028,-0.017,0,-1.563,0.004,-0.354,0,0
366.73,1,-0.009,0.01,-0.007,-0.019,-0.009,0,-1.561,0.004,-0.353,0,0
366.83,1,-0.027,0.021,-0.013,-0.016,0.008,-0.004,-1.561,0.006,-0.352,0,0
367.03,1,0.043,0.003,0.002,0.017,0.005,-0.001,-1.559,0.008,-0.351,0,0
367.13,1,-0.04,-0.016,-0.003,0.002,-0.009,0,-1.56,0.008,-0.35,0,0
367.24,1,-0.035,-0.064,0.011,-0.033,-0.031,0.005,-1.56,0.007,-0.349,0,0
367.33,1,0.013,0.001,-0.001,-0.013,-0.027,0.002,-1.559,0.003,-0.349,0,0
367.43,1,0.017,0.024,0.001,0.001,-0.001,0.002,-1.559,0,-0.348,0,0
367.53,1,0.047,-0.022,0.01,0.031,-0.004,0.004,-1.561,0.001,-0.348,0,0
367.63,1,0.016,-0.015,0.007,0.029,-0.012,0.008,-1.561,0.001,-0.347,0,0
367.74,1,-0.029,0.008,0.006,0.001,-0.002,0.006,-1.562,0.002,-0.347,0,0
367.84,1,-0.052,0.01,0.006,-0.032,0.003,0.006,-1.563,0,-0.346,0,0
367.94,1,-0.011,0.021,-0.002,-0.023,0.012,0.003,-1.563,-0.002,-0.347,0,0
368.03,1,-0.032,0.008,-0.004,-0.021,0.017,-0.004,-1.563,-0.005,-0.348,0,0
368.13,1,-0.044,0.025,0.006,-0.037,0.018,0.003,-1.565,-0.004,-0.349,0,0
368.23,1,-0.018,0.025,0.015,-0.03,0.017,0.008,-1.564,-0.008,-0.349,0,0
368.34,1,0.008,0.025,-0.001,-0.013,0.027,0.006,-1.563,-0.006,-0.35,0,0
368.44,1,-0.028,0.013,-0.012,-0.013,0.022,-0.003,-1.563,-0.005,-0.35,0,0
368.54,1,-0.048,0.01,0.006,-0.031,0.013,-0.002,-1.564,-0.002,-0.35,0,0
368.64,1,-0.081,0.006,-0.012,-0.055,0.009,-0.003,-1.563,-0.002,-0.35,0,0
368.74,1,-0.022,0.01,0.009,-0.044,0.003,0,-1.565,-0.004,-0.351,0,0
368.84,1,0.014,0.017,0.019,-0.018,0.013,0.008,-1.566,-0.005,-0.351,0,0
368.94,1,0.089,0,0.028,0.027,0.013,0.021,-1.565,-0.01,-0.352,0,0
369.05,1,0.049,0.008,0.003,0.059,0.01,0.017,-1.565,-0.01,-0.351,0,0
369.15,1,-0.012,-0.02,0.032,0.024,-0.003,0.017,-1.568,-0.006,-0.351,0,0
369.24,1,-0.029,-0.02,0.031,-0.007,-0.016,0.028,-1.571,-0.003,-0.35,0,0
369.34,1,-0.012,0.011,0.022,-0.018,-0.009,0.029,-1.573,-0.004,-0.35,0,0
369.45,1,-0.025,-0.006,0.018,-0.014,-0.001,0.015,-1.574,-0.007,-0.35,0,0
369.54,1,-0.007,0.004,0.036,-0.017,0.001,0.028,-1.578,-0.003,-0.349,0,0
369.64,1,-0.006,-0.002,0.029,-0.007,-0.001,0.03,-1.581,-0.002,-0.349,0,0
369.74,1,-0.013,-0.009,0.011,-0.009,-0.003,0.021,-1.583,-0.002,-0.349,0,0
369.84,1,-0.047,-0.005,0.017,-0.025,-0.009,0.02,-1.586,-0.002,-0.349,0,0
369.94,1,-0.025,0.003,0.012,-0.03,-0.001,0.013,-1.588,0,-0.348,0,0
370.05,1,-0.009,0.015,0.012,-0.022,0.009,0.013,-1.589,0.001,-0.348,0,0
370.14,1,0.008,0.032,0.01,-0.008,0.018,0.01,-1.589,-0.003,-0.348,0,0
370.25,1,0.001,-0.004,0.001,-0.003,0.01,0.007,-1.59,-0.005,-0.348,0,0
370.34,1,-0.004,0.004,-0.017,-0.001,0.007,-0.001,-1.589,-0.008,-0.348,0,0
370.44,1,-0.026,0,-0.009,-0.009,0.002,-0.011,-1.587,-0.01,-0.348,0,0
370.54,1,-0.037,-0.019,-0.007,-0.021,-0.005,-0.007,-1.587,-0.007,-0.348,0,0
370.65,1,-0.002,0.006,-0.006,-0.021,-0.005,-0.009,-1.587,-0.009,-0.348,0,0
370.74,1,-0.018,-0.036,-0.002,-0.013,-0.013,-0.001,-1.588,-0.007,-0.347,0,0
370.85,1,0.016,-0.001,-0.004,-0.007,-0.015,-0.004,-1.586,-0.004,-0.347,0,0
370.94,1,0.036,-0.012,-0.003,0.016,-0.01,-0.005,-1.586,-0.004,-0.347,0,0
371.04,1,0.039,0.008,-0.003,0.035,0,-0.004,-1.586,-0.001,-0.347,0,0
371.15,1,-0.025,0.006,0.004,0.012,0.003,0,-1.585,-0.001,-0.347,0,0
