Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
416.5,1,-0.04,0.069,0.028,-0.029,0.063,0.037,-1.552,-0.118,-0.894,0,0
416.61,1,0.043,0.019,0.051,0.003,0.047,0.04,-1.553,-0.114,-0.903,0,0
416.7,1,0.03,0.055,0.02,0.02,0.047,0.04,-1.551,-0.113,-0.912,0,0
416.8,1,-0.033,0.047,0,0.003,0.044,0.012,-1.552,-0.111,-0.922,0,0
416.9,1,-0.03,0.07,0.084,-0.021,0.06,0.04,-1.558,-0.113,-0.932,0,0
417,1,-0.061,0.096,0.04,-0.039,0.072,0.052,-1.56,-0.115,-0.942,0,0
417.1,1,-0.059,0.075,0.022,-0.054,0.083,0.033,-1.568,-0.123,-0.954,0,0
417.2,1,-0.047,0.098,0.044,-0.048,0.093,0.039,-1.572,-0.125,-0.967,0,0
417.3,1,-0.041,0.087,0.042,-0.054,0.078,0.04,-1.575,-0.127,-0.98,0,0
417.4,1,0.043,0.099,0.116,-0.007,0.094,0.077,-1.577,-0.126,-0.992,0,0
417.5,1,0.049,0.119,0.007,0.03,0.104,0.06,-1.573,-0.124,-1.004,0,0
417.6,1,-0.037,0.087,0.004,0.009,0.105,0.013,-1.574,-0.119,-1.017,0,0
417.71,1,-0.124,0.073,0.018,-0.057,0.083,0.015,-1.581,-0.117,-1.029,0,0
417.8,1,-0.124,0.084,0.049,-0.101,0.08,0.031,-1.588,-0.116,-1.041,0,0
417.9,1,-0.031,0.076,0.041,-0.084,0.084,0.042,-1.592,-0.122,-1.053,0,0
418,1,0.029,0.085,0.011,-0.021,0.082,0.03,-1.597,-0.135,-1.067,0,0
418.1,1,0,0.061,0.026,-0.003,0.069,0.023,-1.601,-0.142,-1.079,0,0
418.22,1,-0.011,0.057,0.027,-0.004,0.066,0.025,-1.602,-0.151,-1.091,0,0
418.3,1,-0.005,0.075,0.017,-0.005,0.069,0.021,-1.604,-0.151,-1.103,0,0
418.41,1,-0.014,0.074,0.012,-0.005,0.071,0.019,-1.604,-0.15,-1.115,0,0
418.51,1,-0.053,0.056,-0.037,-0.034,0.065,-0.004,-1.606,-0.15,-1.127,0,0
418.6,1,-0.057,0.057,-0.043,-0.041,0.063,-0.031,-1.61,-0.152,-1.139,0,0
418.71,1,-0.048,0.056,0.007,-0.054,0.057,-0.019,-1.616,-0.157,-1.151,0,0
418.8,1,-0.03,0.014,0.037,-0.044,0.038,0.013,-1.62,-0.159,-1.162,0,0
418.9,1,0.035,0.009,0.011,-0.007,0.026,0.019,-1.625,-0.161,-1.173,0,0
419.01,1,0.057,0.007,-0.019,0.036,0.012,0.002,-1.628,-0.161,-1.184,0,0
419.1,1,0.014,-0.023,0.007,0.031,-0.007,-0.003,-1.626,-0.16,-1.192,0,0
419.2,1,-0.004,-0.013,0.006,0.011,-0.011,0.002,-1.627,-0.158,-1.199,0,0
419.3,1,-0.056,-0.035,-0.02,-0.023,-0.019,-0.008,-1.628,-0.153,-1.206,0,0
419.4,1,-0.079,-0.036,0.022,-0.047,-0.03,0.004,-1.63,-0.145,-1.212,0,0
419.51,1,-0.04,-0.049,0.014,-0.059,-0.042,0.013,-1.632,-0.141,-1.219,0,0
419.61,1,-0.036,-0.099,0.014,-0.048,-0.064,0.013,-1.633,-0.14,-1.224,0,0
419.71,1,0.048,-0.037,0.064,-0.002,-0.059,0.03,-1.634,-0.139,-1.23,0,0
419.81,1,0.062,-0.06,0.005,0.04,-0.06,0.033,-1.632,-0.138,-1.236,0,0
419.91,1,-0.08,-0.108,-0.049,0,-0.059,-0.011,-1.631,-0.138,-1.241,0,0
420.01,1,-0.118,-0.052,0.025,-0.071,-0.081,-0.008,-1.637,-0.141,-1.246,0,0
420.11,1,-0.064,-0.101,0.059,-0.088,-0.085,0.033,-1.64,-0.142,-1.251,0,0
420.21,1,0.04,-0.068,0.015,-0.023,-0.079,0.031,-1.638,-0.142,-1.255,0,0
420.31,1,0.042,-0.074,-0.034,0.02,-0.081,0.004,-1.636,-0.14,-1.258,0,0
420.41,1,-0.039,-0.092,0.005,-0.001,-0.085,-0.009,-1.637,-0.137,-1.261,0,0
420.51,1,-0.059,-0.094,0.028,-0.032,-0.085,0.012,-1.639,-0.125,-1.265,0,0
420.61,1,-0.071,-0.083,0.006,-0.059,-0.083,0.01,-1.638,-0.116,-1.269,0,0
420.71,1,-0.024,-0.08,0.006,-0.045,-0.081,0.007,-1.638,-0.109,-1.274,0,0
420.82,1,-0.007,-0.081,-0.003,-0.022,-0.086,0.008,-1.642,-0.103,-1.279,0,0
420.92,1,-0.063,-0.045,-0.05,-0.036,-0.072,-0.019,-1.639,-0.105,-1.284,0,0
421.01,1,-0.032,-0.032,-0.007,-0.038,-0.043,-0.025,-1.641,-0.107,-1.288,0,0
421.11,1,-0.007,-0.055,-0.023,-0.032,-0.039,-0.013,-1.643,-0.11,-1.291,0,0
421.21,1,-0.026,0.006,-0.136,-0.019,-0.031,-0.065,-1.64,-0.112,-1.294,0,0
421.32,1,-0.049,-0.027,-0.111,-0.036,-0.028,-0.111,-1.642,-0.112,-1.297,0,0
421.41,1,-0.014,-0.044,-0.054,-0.031,-0.03,-0.083,-1.644,-0.111,-1.301,0,0
421.51,1,0.047,-0.018,-0.111,0.006,-0.028,-0.086,-1.639,-0.111,-1.303,0,0
421.61,1,0.032,-0.051,-0.142,0.024,-0.039,-0.115,-1.627,-0.108,-1.306,1,1
421.71,1,-0.097,-0.076,-0.136,-0.005,-0.048,-0.13,-1.622,-0.104,-1.308,1,1
421.82,1,-0.053,-0.053,-0.086,-0.059,-0.062,-0.114,-1.615,-0.104,-1.309,1,1
421.92,1,-0.059,-0.067,-0.065,-0.067,-0.063,-0.084,-1.61,-0.105,-1.31,1,1
422.01,1,0.037,-0.037,-0.075,-0.018,-0.053,-0.08,-1.601,-0.104,-1.312,0,0
422.12,1,0.057,-0.02,-0.08,0.03,-0.034,-0.076,-1.589,-0.103,-1.313,0,0
422.21,1,0.004,-0.041,-0.095,0.026,-0.035,-0.086,-1.576,-0.098,-1.313,0,0
422.31,1,-0.055,-0.056,-0.055,-0.011,-0.041,-0.076,-1.57,-0.091,-1.314,0,0
422.41,1,-0.057,-0.076,-0.028,-0.045,-0.065,-0.051,-1.567,-0.083,-1.315,0,0
422.52,1,0.001,-0.074,-0.01,-0.031,-0.07,-0.03,-1.565,-0.078,-1.316,0,0
422.61,1,0.021,-0.031,0.004,0.001,-0.058,-0.01,-1.563,-0.074,-1.318,0,0
422.71,1,-0.021,-0.013,-0.002,0.002,-0.031,-0.003,-1.563,-0.07,-1.319,0,0
422.81,1,-0.04,-0.006,0.026,-0.025,-0.014,0.006,-1.566,-0.07,-1.32,0,0
422.91,1,-0.036,-0.017,0.034,-0.034,-0.012,0.025,-1.572,-0.067,-1.321,0,0
423.02,1,-0.038,-0.04,0.018,-0.035,-0.029,0.028,-1.578,-0.057,-1.321,0,0
423.12,1,-0.037,-0.052,0.02,-0.037,-0.042,0.018,-1.581,-0.05,-1.321,0,0
423.22,1,-0.001,-0.08,0.054,-0.024,-0.056,0.033,-1.587,-0.044,-1.32,0,0
423.33,1,0.012,-0.068,0.037,-0.003,-0.065,0.042,-1.589,-0.04,-1.319,0,0
423.42,1,0.005,-0.085,0.023,0.003,-0.076,0.03,-1.589,-0.04,-1.319,0,0
423.52,1,-0.029,-0.048,0.04,-0.006,-0.067,0.032,-1.592,-0.039,-1.318,0,0
423.62,1,-0.002,-0.047,0.037,-0.013,-0.054,0.035,-1.596,-0.039,-1.318,0,0
423.72,1,-0.001,-0.044,0.033,-0.008,-0.049,0.035,-1.601,-0.035,-1.317,0,0
423.82,1,-0.012,-0.052,0.007,-0.006,-0.049,0.023,-1.604,-0.029,-1.316,0,0
423.93,1,-0.008,-0.052,-0.003,-0.008,-0.053,0.008,-1.605,-0.021,-1.315,0,0
424.02,1,0,-0.067,-0.015,-0.005,-0.059,-0.001,-1.603,-0.015,-1.314,0,0
424.12,1,-0.006,-0.032,-0.056,-0.004,-0.046,-0.027,-1.596,-0.012,-1.314,0,0
424.22,1,-0.026,-0.029,-0.078,-0.012,-0.037,-0.053,-1.589,-0.007,-1.312,0,0
424.32,1,-0.053,0.01,-0.088,-0.035,-0.016,-0.077,-1.582,-0.007,-1.311,0,0
424.42,1,0.021,0.019,-0.038,-0.018,-0.001,-0.059,-1.582,-0.007,-1.31,0,0
424.52,1,0.049,-0.033,-0.049,0.016,-0.01,-0.049,-1.577,-0.001,-1.308,0,0
424.62,1,-0.027,-0.065,-0.101,0.015,-0.029,-0.076,-1.575,0.003,-1.306,0,0
424.73,1,-0.041,-0.026,-0.059,-0.018,-0.042,-0.077,-1.572,0.007,-1.305,0,0
424.83,1,-0.036,-0.023,-0.02,-0.035,-0.031,-0.046,-1.571,0.011,-1.304,0,0
424.93,1,0.035,-0.022,-0.035,-0.009,-0.024,-0.034,-1.565,0.014,-1.303,0,0
425.03,1,0.065,0.001,-0.04,0.036,-0.015,-0.036,-1.559,0.018,-1.302,0,0
425.12,1,0.036,0.001,-0.041,0.043,-0.005,-0.039,-1.554,0.017,-1.301,0,0
425.23,1,-0.017,-0.01,-0.052,0.017,-0.006,-0.045,-1.548,0.016,-1.3,0,0
425.32,1,-0.058,-0.018,-0.042,-0.02,-0.008,-0.045,-1.546,0.017,-1.299,0,0
425.42,1,-0.063,0,-0.024,-0.046,-0.01,-0.034,-1.546,0.015,-1.298,0,0
425.53,1,-0.027,-0.004,-0.007,-0.052,-0.007,-0.023,-1.545,0.013,-1.297,0,0
425.63,1,0.042,-0.01,0.003,-0.004,-0.008,-0.007,-1.544,0.01,-1.296,0,0
425.73,1,0.025,-0.001,-0.025,0.022,-0.001,-0.012,-1.54,0.013,-1.294,0,0
425.82,1,-0.025,-0.001,-0.043,0.005,-0.008,-0.028,-1.535,0.015,-1.293,0,0
425.92,1,-0.067,0.005,-0.022,-0.034,-0.001,-0.032,-1.534,0.018,-1.292,0,0
426.03,1,-0.07,0,0.01,-0.059,0.008,-0.011,-1.538,0.018,-1.291,0,0
426.13,1,0.01,0.004,0.006,-0.034,0.004,0.002,-1.54,0.018,-1.29,0,0
426.23,1,0.061,0.022,-0.002,0.023,0.006,0,-1.537,0.015,-1.29,0,0
426.34,1,0.027,0.024,-0.039,0.032,0.02,-0.014,-1.531,0.01,-1.29,0,0
426.44,1,-0.034,0.035,-0.033,-0.001,0.027,-0.031,-1.53,0.007,-1.29,0,0
426.52,1,0.002,0.034,0.021,-0.006,0.026,-0.011,-1.531,0.007,-1.289,0,0
426.63,1,0.026,-0.022,-0.012,0.004,0.009,0.001,-1.529,0.007,-1.289,0,0
426.73,1,-0.03,0.039,-0.036,-0.008,0.013,-0.016,-1.528,0.005,-1.29,0,0
426.83,1,0.005,0.04,-0.007,-0.005,0.034,-0.021,-1.528,0.003,-1.291,0,0
426.93,1,-0.017,0.035,-0.01,-0.001,0.034,-0.013,-1.529,-0.002,-1.291,0,0
427.03,1,-0.032,0.061,-0.01,-0.017,0.05,-0.012,-1.528,-0.007,-1.292,0,0
427.13,1,-0.122,-0.071,-0.057,-0.05,0.017,-0.026,-1.528,-0.01,-1.292,0,0
427.23,1,0.016,0.034,-0.011,-0.065,-0.006,-0.039,-1.531,-0.012,-1.292,0,0
427.33,1,0.03,0.069,0.14,0.003,0.015,0.047,-1.531,-0.014,-1.292,0,0
427.44,1,-0.018,0.044,-0.11,0.005,0.051,0.01,-1.525,-0.015,-1.294,0,0
427.53,1,-0.046,0.041,-0.018,-0.021,0.04,-0.039,-1.53,-0.016,-1.294,0,0
427.63,1,-0.073,0.06,0.053,-0.069,0.059,0.006,-1.534,-0.015,-1.294,0,0
427.73,1,0.096,0.008,0.053,0.016,0.044,0.031,-1.531,-0.011,-1.295,0,0
427.83,1,0.185,-0.055,-0.02,0.101,-0.013,0.033,-1.522,-0.009,-1.294,0,0
427.93,1,0.016,-0.062,-0.058,0.091,-0.04,-0.02,-1.517,-0.011,-1.294,0,0
428.04,1,-0.079,0.014,-0.029,-0.001,-0.033,-0.04,-1.52,-0.016,-1.295,0,0
428.13,1,-0.145,0.006,-0.001,-0.071,0.001,-0.017,-1.525,-0.021,-1.294,0,0
428.24,1,-0.014,0.035,0.023,-0.074,0.012,0.004,-1.53,-0.025,-1.294,0,0
428.33,1,-0.021,-0.039,0.004,-0.041,-0.002,0.011,-1.532,-0.028,-1.293,0,0
428.43,1,0.043,0.06,-0.03,0.007,0.019,-0.015,-1.525,-0.028,-1.293,0,0
428.53,1,0.003,-0.004,0.009,0.018,0.015,-0.005,-1.524,-0.032,-1.292,0,0
428.63,1,-0.049,-0.004,-0.027,-0.018,0.003,-0.011,-1.524,-0.039,-1.29,0,0
428.73,1,-0.074,0.001,-0.008,-0.051,-0.001,-0.016,-1.527,-0.041,-1.289,0,0
428.84,1,-0.049,-0.013,0.021,-0.058,-0.003,0.003,-1.533,-0.041,-1.287,0,0
428.94,1,0.007,-0.028,0.003,-0.03,-0.015,0.007,-1.535,-0.035,-1.285,0,0
429.04,1,0.027,-0.058,-0.01,0.005,-0.036,0,-1.532,-0.027,-1.281,0,0
429.13,1,-0.016,-0.053,-0.029,0.002,-0.049,-0.016,-1.531,-0.019,-1.278,0,0
429.23,1,-0.04,-0.067,-0.011,-0.021,-0.054,-0.016,-1.53,-0.014,-1.275,0,0
429.34,1,0.002,-0.024,0.005,-0.017,-0.045,-0.006,-1.531,-0.011,-1.272,0,0
429.44,1,0.051,-0.025,0.014,0.013,-0.038,0.008,-1.53,-0.006,-1.269,0,0
429.53,1,0.054,-0.02,-0.011,0.044,-0.026,-0.001,-1.527,-0.003,-1.266,0,0
429.64,1,0.011,-0.035,-0.027,0.033,-0.026,-0.014,-1.522,-0.001,-1.263,0,0
429.73,1,-0.033,-0.028,0.008,0.003,-0.026,-0.011,-1.522,0.002,-1.259,0,0
429.84,1,-0.061,-0.053,-0.007,-0.034,-0.04,-0.003,-1.523,0.008,-1.254,0,0
429.93,1,-0.002,-0.104,0.014,-0.034,-0.067,0.005,-1.525,0.019,-1.247,0,0
430.04,1,0.025,-0.114,0.01,0.005,-0.096,0.008,-1.524,0.032,-1.238,2,1
430.13,1,-0.003,-0.104,-0.007,0.005,-0.107,0.004,-1.523,0.042,-1.23,2,1
430.24,1,-0.042,-0.132,-0.022,-0.013,-0.117,-0.011,-1.523,0.05,-1.221,2,1
430.34,1,0.035,-0.087,0.023,0,-0.103,0.005,-1.526,0.048,-1.213,2,1
430.44,1,-0.039,-0.101,-0.015,-0.021,-0.103,0.003,-1.525,0.043,-1.204,0,0
430.54,1,-0.163,-0.023,-0.096,-0.066,-0.068,-0.051,-1.527,0.039,-1.196,0,0
430.65,1,-0.15,-0.013,-0.004,-0.132,-0.039,-0.047,-1.538,0.038,-1.187,0,0
430.74,1,-0.066,-0.026,0.083,-0.115,-0.023,0.022,-1.545,0.04,-1.178,0,0
430.84,1,0.085,-0.058,-0.003,-0.016,-0.035,0.033,-1.539,0.048,-1.169,0,0
430.94,1,0.045,-0.07,-0.077,0.041,-0.055,-0.025,-1.534,0.052,-1.161,0,0
431.04,1,-0.018,-0.034,-0.029,0.012,-0.051,-0.042,-1.534,0.054,-1.153,0,0
431.14,1,-0.101,-0.065,-0.004,-0.041,-0.059,-0.023,-1.537,0.057,-1.145,0,0
431.26,1,-0.067,-0.028,-0.003,-0.056,-0.037,-0.009,-1.54,0.058,-1.136,0,0
431.34,1,-0.059,-0.071,-0.019,-0.078,-0.058,-0.013,-1.542,0.061,-1.127,0,0
431.44,1,0.034,-0.077,-0.005,-0.017,-0.061,-0.014,-1.542,0.068,-1.118,0,0
431.54,1,0.018,-0.069,-0.002,0.015,-0.07,0,-1.542,0.077,-1.109,0,0
431.64,1,0.021,-0.035,-0.017,0.007,-0.061,-0.011,-1.538,0.081,-1.099,0,0
431.74,1,0.019,-0.056,0.005,0.011,-0.056,-0.007,-1.54,0.083,-1.09,0,0
431.85,1,-0.009,-0.011,-0.026,0.014,-0.031,-0.009,-1.538,0.084,-1.081,0,0
431.94,1,-0.035,-0.034,-0.042,-0.009,-0.028,-0.027,-1.534,0.084,-1.071,0,0
432.04,1,-0.032,-0.009,-0.006,-0.028,-0.019,-0.027,-1.535,0.084,-1.063,0,0
432.14,1,-0.006,-0.016,0.019,-0.023,-0.022,-0.003,-1.537,0.085,-1.053,0,0
432.24,1,-0.002,-0.032,-0.023,-0.007,-0.018,-0.003,-1.536,0.085,-1.044,0,0
432.34,1,-0.004,-0.027,-0.031,-0.002,-0.03,-0.018,-1.534,0.087,-1.035,0,0
432.45,1,-0.014,-0.035,0.003,-0.01,-0.033,-0.013,-1.533,0.086,-1.026,0,0
432.54,1,-0.038,-0.005,0.012,-0.027,-0.016,-0.003,-1.535,0.086,-1.017,0,0
432.64,1,-0.007,0.016,-0.002,-0.018,-0.001,0.002,-1.536,0.086,-1.009,0,0
432.74,1,-0.007,-0.005,-0.017,-0.01,0.002,-0.003,-1.536,0.09,-1,0,0
432.84,1,-0.015,0.002,-0.006,-0.013,0.002,-0.009,-1.535,0.094,-0.991,0,0
432.95,1,-0.017,-0.046,-0.002,-0.017,-0.023,-0.005,-1.536,0.102,-0.982,0,0
433.05,1,0.023,-0.035,0.012,0.002,-0.034,0.002,-1.539,0.112,-0.972,0,0
433.15,1,0.02,0.012,-0.021,0.017,-0.013,-0.001,-1.538,0.118,-0.962,0,0
433.24,1,0.011,0.012,-0.017,0.012,0.001,-0.016,-1.536,0.123,-0.953,0,0
433.34,1,-0.002,0.003,-0.019,0.008,0.002,-0.019,-1.534,0.126,-0.944,0,0
433.45,1,-0.139,-0.049,-0.1,-0.05,-0.007,-0.05,-1.537,0.126,-0.935,0,0
433.55,1,-0.079,0.008,-0.002,-0.093,-0.022,-0.05,-1.547,0.128,-0.926,0,0
433.75,1,0.209,0.057,-0.017,0.107,0.017,0.036,-1.539,0.13,-0.909,0,0
433.85,1,0.096,0.006,-0.09,0.126,0.017,-0.038,-1.531,0.134,-0.901,0,0
433.95,1,-0.048,0.007,-0.041,0.05,0.017,-0.052,-1.531,0.135,-0.893,0,0
434.05,1,-0.115,-0.02,0.006,-0.045,-0.007,-0.027,-1.537,0.136,-0.885,0,0
434.15,1,-0.106,-0.007,0.002,-0.094,-0.008,-0.006,-1.543,0.134,-0.877,0,0
434.25,1,-0.03,0.021,-0.004,-0.067,0.006,-0.003,-1.545,0.127,-0.869,0,0
434.36,1,0.015,0.024,0.003,-0.025,0.016,0.003,-1.546,0.12,-0.862,0,0
434.45,1,0.05,0.021,-0.005,0.019,0.022,-0.001,-1.543,0.12,-0.854,0,0
434.55,1,0,0.024,-0.037,0.017,0.018,-0.018,-1.541,0.119,-0.846,0,0
434.65,1,-0.038,0.018,-0.025,-0.011,0.021,-0.028,-1.538,0.117,-0.839,0,0
434.75,1,-0.045,-0.003,-0.008,-0.029,0.014,-0.017,-1.539,0.118,-0.831,0,0
434.86,1,0.014,0.014,0.001,-0.019,0.005,-0.004,-1.54,0.119,-0.823,0,0
434.95,1,0.018,0.001,-0.02,0.005,0.005,-0.012,-1.54,0.121,-0.816,0,0
435.06,1,-0.007,0.004,-0.031,0.006,0.003,-0.022,-1.537,0.122,-0.809,0,0
435.15,1,0.003,-0.008,-0.014,0.004,0.001,-0.02,-1.536,0.121,-0.801,0,0
435.25,1,-0.009,0.023,0.007,-0.006,0.009,-0.008,-1.537,0.121,-0.794,0,0
435.35,1,-0.009,0.031,-0.009,-0.008,0.019,-0.007,-1.537,0.118,-0.787,0,0
435.45,1,-0.038,0.044,-0.027,-0.018,0.035,-0.014,-1.535,0.116,-0.78,0,0
435.56,1,-0.05,0.024,-0.029,-0.036,0.029,-0.024,-1.535,0.114,-0.773,0,0
435.66,1,-0.03,0.019,-0.006,-0.04,0.025,-0.02,-1.537,0.111,-0.766,0,0
435.75,1,-0.017,0.021,0.006,-0.028,0.021,-0.006,-1.539,0.109,-0.759,0,0
435.85,1,-0.009,0.036,0,-0.016,0.027,0.002,-1.539,0.105,-0.752,0,0
435.97,1,0.005,0.045,-0.019,-0.007,0.036,-0.007,-1.536,0.1,-0.746,0,0
436.05,1,-0.023,0.046,-0.018,-0.009,0.044,-0.016,-1.535,0.097,-0.74,0,0
436.17,1,-0.013,0.033,-0.003,-0.016,0.04,-0.011,-1.536,0.093,-0.734,0,0
436.31,1,0.001,0.016,0.016,-0.007,0.028,0.004,-1.537,0.094,-0.726,0,0
436.35,1,0.002,0.017,0.008,-0.001,0.023,0.009,-1.537,0.094,-0.72,0,0
436.45,1,-0.002,0,-0.02,-0.002,0.009,-0.006,-1.535,0.093,-0.714,0,0
436.56,1,0.005,0.013,-0.02,0.003,0.011,-0.012,-1.533,0.091,-0.707,0,0
436.66,1,-0.006,0.025,-0.006,-0.001,0.013,-0.013,-1.533,0.091,-0.701,0,0
436.76,1,-0.018,0.025,-0.006,-0.01,0.025,-0.009,-1.532,0.09,-0.694,0,0
436.85,1,-0.016,0.003,-0.01,-0.012,0.016,-0.006,-1.533,0.091,-0.687,0,0
436.95,1,0.006,0.015,0.001,-0.008,0.012,-0.007,-1.533,0.094,-0.68,0,0
437.05,1,-0.01,-0.004,0,-0.007,0.004,-0.002,-1.534,0.097,-0.673,0,0
437.15,1,-0.003,-0.006,-0.011,-0.002,0.001,-0.002,-1.534,0.097,-0.665,0,0
437.26,1,0.004,0.004,-0.016,-0.003,-0.002,-0.011,-1.534,0.097,-0.658,0,0
437.36,1,-0.038,0.018,-0.011,-0.018,0.01,-0.012,-1.534,0.093,-0.651,0,0
437.46,1,-0.053,0.012,-0.004,-0.037,0.011,-0.008,-1.533,0.09,-0.645,0,0
437.56,1,-0.023,0.016,-0.008,-0.029,0.009,-0.008,-1.534,0.088,-0.638,0,0
437.66,1,-0.046,0.029,-0.016,-0.036,0.025,-0.012,-1.535,0.088,-0.631,0,0
437.76,1,-0.026,0.016,0.006,-0.035,0.021,-0.008,-1.537,0.086,-0.624,0,0
437.87,1,0.012,-0.002,0.008,-0.016,0.015,0.004,-1.537,0.085,-0.617,0,0
437.97,1,0.01,0.006,-0.013,0.005,-0.001,0,-1.535,0.085,-0.61,0,0
438.06,1,-0.003,-0.008,-0.019,-0.001,0,-0.014,-1.534,0.088,-0.603,0,0
438.16,1,-0.008,-0.004,-0.012,-0.002,0,-0.014,-1.534,0.09,-0.596,0,0
438.26,1,-0.042,-0.014,-0.014,-0.019,-0.009,-0.013,-1.536,0.091,-0.588,0,0
438.37,1,-0.018,-0.021,-0.005,-0.029,-0.013,-0.011,-1.536,0.093,-0.58,0,0
438.46,1,-0.016,-0.016,-0.017,-0.015,-0.018,-0.01,-1.536,0.096,-0.572,0,0
438.56,1,-0.027,-0.019,-0.002,-0.022,-0.016,-0.009,-1.537,0.099,-0.563,0,0
438.66,1,-0.079,-0.029,-0.026,-0.047,-0.026,-0.017,-1.538,0.103,-0.554,0,0
438.77,1,-0.026,-0.028,-0.004,-0.045,-0.024,-0.014,-1.541,0.106,-0.544,0,0
438.87,1,-0.01,-0.034,0.026,-0.03,-0.032,0.008,-1.544,0.11,-0.534,0,0
438.96,1,0.026,-0.021,-0.021,0.003,-0.024,0,-1.542,0.114,-0.524,0,0
439.07,1,-0.009,-0.009,-0.037,0.006,-0.016,-0.022,-1.539,0.117,-0.514,0,0
439.16,1,-0.023,-0.025,-0.014,-0.014,-0.021,-0.022,-1.538,0.12,-0.504,0,0
439.27,1,-0.016,-0.013,0.003,-0.018,-0.018,-0.011,-1.54,0.123,-0.494,0,0
439.37,1,-0.008,-0.018,-0.002,-0.011,-0.014,-0.001,-1.542,0.124,-0.484,0,0
439.46,1,0.017,0.015,-0.008,-0.004,-0.011,-0.004,-1.539,0.123,-0.474,0,0
439.56,1,-0.044,-0.039,-0.03,-0.006,-0.004,-0.016,-1.537,0.126,-0.465,0,0
439.66,1,-0.014,-0.01,-0.027,-0.025,-0.021,-0.024,-1.537,0.128,-0.455,0,0
439.76,1,-0.049,-0.025,0.002,-0.029,-0.019,-0.017,-1.539,0.13,-0.445,0,0
439.87,1,-0.021,-0.019,0.005,-0.03,-0.022,-0.001,-1.541,0.132,-0.435,0,0
439.96,1,0.031,0.006,0.021,-0.006,-0.013,0.01,-1.543,0.133,-0.425,0,0
440.06,1,0.002,0.01,0.009,0.01,0.007,0.009,-1.542,0.131,-0.416,0,0
440.17,1,-0.017,-0.019,-0.008,-0.004,-0.007,0.002,-1.544,0.131,-0.405,0,0
440.27,1,-0.023,-0.017,0.027,-0.015,-0.013,0.011,-1.548,0.133,-0.395,0,0
440.36,1,-0.043,-0.014,0.034,-0.027,-0.015,0.024,-1.553,0.134,-0.385,0,0
440.47,1,-0.037,-0.006,0.022,-0.04,-0.009,0.024,-1.556,0.134,-0.374,0,0
440.57,1,0.005,0.021,0.025,-0.017,0.003,0.026,-1.559,0.133,-0.365,0,0
440.66,1,-0.03,0.017,0.034,-0.014,0.012,0.029,-1.564,0.131,-0.355,0,0
440.77,1,0.032,0.023,0.041,0,0.02,0.034,-1.567,0.13,-0.346,0,0
440.87,1,-0.01,0.027,0.018,0.006,0.026,0.031,-1.569,0.131,-0.337,0,0
440.97,1,-0.013,0.03,0.009,-0.012,0.02,0.016,-1.57,0.131,-0.328,0,0
441.08,1,-0.018,-0.002,0.015,-0.011,0.019,0.016,-1.574,0.132,-0.319,0,0
441.17,1,-0.019,0.002,0.029,-0.02,0.009,0.021,-1.579,0.135,-0.309,0,0
441.27,1,-0.031,-0.031,0.02,-0.02,-0.014,0.021,-1.581,0.14,-0.299,0,0
441.37,1,-0.011,-0.01,0,-0.018,-0.013,0.012,-1.581,0.144,-0.291,0,0
441.47,1,-0.037,-0.011,0.002,-0.027,-0.017,0.004,-1.584,0.144,-0.282,0,0
441.58,1,-0.019,0.003,0.03,-0.027,-0.004,0.015,-1.588,0.14,-0.273,0,0
441.68,1,-0.017,0.002,0.022,-0.019,0.004,0.024,-1.589,0.138,-0.264,0,0
441.78,1,-0.004,0.008,0.019,-0.014,0.005,0.02,-1.589,0.136,-0.255,0,0
441.87,1,0.003,0.006,0.03,-0.004,0.002,0.023,-1.59,0.136,-0.247,0,0
441.97,1,-0.018,0.004,0.021,-0.009,0.006,0.025,-1.595,0.137,-0.237,0,0
442.07,1,-0.006,0.01,0.044,-0.01,0.004,0.032,-1.599,0.138,-0.228,0,0
442.17,1,0.013,0.012,0.033,0,0.009,0.034,-1.602,0.14,-0.218,0,0
442.28,1,-0.053,-0.061,-0.027,-0.013,-0.014,0.012,-1.603,0.141,-0.209,0,0
442.37,1,-0.055,-0.022,-0.016,-0.045,-0.035,-0.012,-1.606,0.14,-0.2,0,0
442.48,1,-0.077,-0.014,0.057,-0.061,-0.028,0.013,-1.614,0.136,-0.192,0,0
442.57,1,-0.029,0.024,0.029,-0.051,0.006,0.031,-1.616,0.132,-0.183,0,0
442.67,1,0.036,0.066,-0.009,-0.005,0.036,0.019,-1.615,0.13,-0.174,0,0
442.77,1,-0.048,0.032,-0.004,-0.013,0.033,-0.001,-1.614,0.128,-0.166,0,0
442.87,1,-0.032,-0.016,0.025,-0.034,0.023,0.008,-1.619,0.126,-0.156,0,0
442.98,1,-0.033,-0.022,0.021,-0.026,-0.007,0.023,-1.623,0.128,-0.147,0,0
443.07,1,-0.076,-0.011,-0.034,-0.056,-0.016,-0.005,-1.623,0.131,-0.138,0,0
443.18,1,-0.016,0.013,0.023,-0.042,-0.004,-0.004,-1.627,0.128,-0.13,0,0
