Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
409.93,1,-0.025,0.001,-0.012,-0.015,-0.002,-0.006,-1.554,0.023,-1.417,0,0
410.03,1,-0.018,0.008,-0.005,-0.013,0.003,-0.005,-1.555,0.023,-1.417,0,0
410.13,1,0.017,0.006,0.004,-0.008,0.004,-0.003,-1.555,0.023,-1.418,0,0
410.23,1,-0.029,0.031,-0.009,-0.004,0.014,-0.003,-1.555,0.02,-1.418,0,0
410.33,1,0.007,0.009,-0.009,-0.012,0.02,-0.009,-1.555,0.017,-1.419,0,0
410.43,1,-0.049,0.001,-0.013,-0.02,0.007,-0.009,-1.555,0.019,-1.419,0,0
410.54,1,-0.03,-0.019,0.01,-0.03,-0.005,-0.003,-1.553,0.017,-1.419,0,0
410.63,1,-0.002,-0.014,0,-0.019,-0.011,0,-1.552,0.019,-1.42,0,0
410.74,1,-0.023,-0.011,-0.01,-0.019,-0.014,-0.003,-1.552,0.017,-1.42,0,0
410.83,1,-0.014,0.015,-0.01,-0.016,-0.002,-0.006,-1.554,0.02,-1.421,0,0
410.93,1,0.007,0.026,0.005,-0.007,0.015,-0.003,-1.554,0.019,-1.421,0,0
411.03,1,-0.022,0.023,-0.022,-0.007,0.02,-0.008,-1.552,0.02,-1.422,0,0
411.14,1,-0.009,-0.023,-0.006,-0.013,0.003,-0.011,-1.551,0.018,-1.422,0,0
411.23,1,-0.014,-0.018,0,-0.015,-0.011,-0.005,-1.551,0.018,-1.423,0,0
411.33,1,-0.002,-0.008,-0.007,-0.006,-0.011,-0.007,-1.551,0.016,-1.423,0,0
411.43,1,0.015,-0.003,-0.002,0,-0.009,-0.005,-1.551,0.015,-1.424,0,0
411.54,1,0.004,0.003,-0.005,0.007,0.002,-0.002,-1.551,0.014,-1.424,0,0
411.63,1,-0.001,0.013,-0.021,0.005,0.007,-0.01,-1.55,0.011,-1.425,0,0
411.74,1,-0.026,0.003,-0.006,-0.01,0.006,-0.011,-1.55,0.012,-1.425,0,0
411.83,1,-0.022,-0.021,-0.003,-0.023,-0.005,-0.007,-1.55,0.012,-1.425,0,0
411.94,1,-0.044,-0.011,-0.006,-0.031,-0.013,-0.006,-1.55,0.013,-1.426,0,0
412.03,1,-0.023,-0.018,-0.009,-0.028,-0.017,-0.006,-1.55,0.011,-1.426,0,0
412.13,1,-0.021,0.01,0,-0.021,-0.004,-0.004,-1.55,0.011,-1.427,0,0
412.24,1,0.041,-0.007,0.01,-0.001,-0.001,0,-1.55,0.01,-1.428,0,0
412.33,1,-0.006,0.022,-0.012,0.005,0.009,-0.003,-1.549,0.01,-1.428,0,0
412.43,1,0.008,0.02,-0.003,0.008,0.013,-0.005,-1.547,0.011,-1.429,0,0
412.54,1,-0.01,0.013,-0.004,0,0.015,-0.004,-1.546,0.011,-1.429,0,0
412.63,1,-0.021,-0.001,-0.002,-0.001,0.007,-0.002,-1.545,0.01,-1.43,0,0
412.74,1,-0.047,0.02,-0.005,-0.034,0.013,-0.004,-1.546,0.012,-1.431,0,0
412.83,1,-0.058,0.024,-0.002,-0.047,0.021,-0.005,-1.546,0.014,-1.432,0,0
412.93,1,0.018,0,0.022,-0.023,0.012,0.009,-1.547,0.016,-1.432,0,0
413.04,1,0.027,-0.003,0.01,0.007,0.002,0.011,-1.546,0.018,-1.433,0,0
413.15,1,0.007,-0.001,-0.01,0.014,-0.002,0.003,-1.545,0.018,-1.435,0,0
413.24,1,-0.032,0.005,-0.007,-0.006,0,-0.005,-1.544,0.015,-1.436,0,0
413.34,1,-0.081,0.009,-0.001,-0.042,0.006,-0.004,-1.546,0.01,-1.437,0,0
413.44,1,-0.065,0.023,0.003,-0.073,0.016,-0.001,-1.548,0.006,-1.439,0,0
413.54,1,-0.024,-0.005,0.016,-0.038,0.005,0.009,-1.549,0.006,-1.44,0,0
413.64,1,0.026,0.005,0.01,-0.01,0.001,0.01,-1.549,0.006,-1.441,0,0
413.74,1,0.023,0.021,0.012,0.007,0.011,0.012,-1.548,0.003,-1.442,0,0
413.85,1,0.021,0.004,0.03,0.018,0.009,0.019,-1.547,0.002,-1.443,0,0
413.94,1,-0.004,-0.018,0.012,0.011,0.006,0.012,-1.545,-0.002,-1.445,0,0
414.04,1,-0.035,0.002,-0.013,-0.009,-0.005,0.006,-1.548,-0.003,-1.446,0,0
414.14,1,-0.051,0.002,0.009,-0.035,-0.001,0.003,-1.548,-0.004,-1.447,0,0
414.24,1,-0.029,-0.003,0.019,-0.035,0,0.007,-1.551,-0.006,-1.448,0,0
414.34,1,-0.008,0.001,0.018,-0.024,-0.002,0.019,-1.553,-0.008,-1.45,0,0
414.44,1,0.016,-0.001,-0.003,-0.006,-0.001,0.01,-1.552,-0.008,-1.451,0,0
414.54,1,0.012,0.001,-0.001,0.011,-0.001,0.001,-1.552,-0.008,-1.452,0,0
414.64,1,-0.01,0.01,-0.005,0.004,0.002,0,-1.552,-0.01,-1.453,0,0
414.74,1,-0.027,0.006,0.01,-0.016,0.008,0,-1.552,-0.01,-1.454,0,0
414.85,1,-0.034,-0.005,-0.005,-0.028,0.004,0,-1.553,-0.011,-1.455,0,0
414.94,1,-0.045,0.005,0.013,-0.03,0.002,0.004,-1.553,-0.011,-1.455,0,0
415.06,1,-0.014,0.001,0.026,-0.032,0.001,0.015,-1.557,-0.011,-1.457,0,0
415.14,1,-0.025,0.006,0.038,-0.024,0.005,0.027,-1.561,-0.012,-1.458,0,0
415.24,1,0.005,0.021,0.026,-0.009,0.009,0.03,-1.565,-0.012,-1.459,0,0
415.34,1,-0.048,-0.026,0.001,-0.028,0,0.017,-1.568,-0.01,-1.46,0,0
415.44,1,-0.069,-0.008,0.027,-0.041,-0.012,0.02,-1.571,-0.012,-1.461,0,0
415.55,1,-0.07,0.01,0.023,-0.071,0.003,0.019,-1.574,-0.013,-1.462,0,0
415.64,1,0.01,0.015,0.02,-0.024,0.001,0.024,-1.577,-0.013,-1.463,0,0
415.74,1,0.019,0.017,0.01,-0.012,0.017,0.014,-1.577,-0.013,-1.464,0,0
415.84,1,-0.002,0.005,0.002,0.009,0.01,0.011,-1.575,-0.013,-1.465,0,0
415.94,1,0.009,-0.018,0.001,-0.002,0,0.001,-1.573,-0.012,-1.465,0,0
416.04,1,0.002,0.006,0.002,0.012,-0.004,0.007,-1.572,-0.011,-1.466,0,0
416.14,1,-0.008,0.011,-0.007,-0.01,0.009,-0.005,-1.571,-0.01,-1.467,0,0
416.25,1,0.002,-0.026,-0.009,-0.002,-0.009,-0.004,-1.572,-0.009,-1.468,0,0
416.34,1,0.032,0.011,0.012,0.017,-0.006,0.002,-1.571,-0.011,-1.469,0,0
416.44,1,0.041,-0.002,-0.004,0.026,0.003,0,-1.57,-0.015,-1.47,0,0
416.54,1,0.031,0.01,-0.002,0.029,0.007,-0.003,-1.567,-0.017,-1.47,0,0
416.65,1,-0.007,0.017,-0.033,0.023,0.005,-0.012,-1.564,-0.017,-1.471,0,0
416.75,1,-0.07,0.021,-0.023,-0.025,0.016,-0.024,-1.562,-0.016,-1.471,0,0
416.85,1,-0.061,-0.012,0.004,-0.05,0.007,-0.012,-1.563,-0.014,-1.472,0,0
416.95,1,-0.038,-0.025,-0.009,-0.049,-0.009,-0.005,-1.563,-0.011,-1.472,0,0
417.05,1,0.015,-0.019,-0.011,-0.022,-0.018,-0.008,-1.562,-0.009,-1.473,0,0
417.15,1,0.01,0.001,-0.022,0.001,-0.012,-0.015,-1.56,-0.008,-1.473,0,0
417.25,1,-0.013,0.012,-0.028,-0.001,0.003,-0.019,-1.557,-0.009,-1.474,0,0
417.35,1,0.012,0.011,-0.008,0.004,0.006,-0.019,-1.555,-0.007,-1.474,0,0
417.46,1,-0.012,-0.003,-0.02,-0.004,0.005,-0.015,-1.553,-0.007,-1.475,0,0
417.55,1,0,-0.021,-0.023,0.001,-0.008,-0.019,-1.552,-0.005,-1.475,0,0
417.65,1,-0.066,-0.003,-0.02,-0.033,-0.008,-0.022,-1.551,-0.005,-1.476,0,0
417.75,1,0.022,-0.021,-0.005,-0.017,-0.014,-0.013,-1.552,-0.004,-1.476,0,0
417.85,1,-0.064,0.026,-0.028,-0.029,0.004,-0.02,-1.551,-0.004,-1.477,0,0
417.96,1,-0.005,0.005,-0.002,-0.026,0.01,-0.015,-1.551,-0.005,-1.477,0,0
418.06,1,0.001,-0.01,-0.012,-0.011,-0.002,-0.011,-1.549,-0.003,-1.477,0,0
418.17,1,0.021,-0.009,-0.016,0.011,-0.005,-0.012,-1.547,-0.001,-1.478,0,0
418.25,1,0.007,-0.001,-0.037,0.004,-0.009,-0.022,-1.543,-0.001,-1.478,0,0
418.35,1,-0.012,0.003,-0.015,-0.001,0.003,-0.026,-1.54,0,-1.479,0,0
418.46,1,-0.024,0.013,-0.011,-0.008,0.005,-0.015,-1.539,-0.002,-1.48,0,0
418.55,1,0,-0.004,-0.015,-0.012,0.003,-0.015,-1.537,-0.002,-1.48,0,0
418.65,1,0.003,0.01,-0.025,-0.003,0.002,-0.02,-1.534,-0.002,-1.481,0,0
418.76,1,0.03,0.005,0.004,0.017,0.006,-0.011,-1.533,-0.001,-1.481,0,0
418.85,1,0.009,-0.007,-0.018,0.01,0.004,-0.01,-1.53,0.001,-1.481,0,0
418.95,1,0.048,-0.101,0.014,0.039,-0.045,0.006,-1.527,-0.002,-1.481,0,0
419.05,1,-0.186,-0.008,-0.144,-0.059,-0.033,-0.056,-1.528,-0.008,-1.481,0,0
419.16,1,-0.228,0.037,-0.022,-0.169,-0.012,-0.072,-1.537,-0.011,-1.482,0,0
419.25,1,-0.03,0.021,0.075,-0.127,0.02,0.003,-1.544,-0.012,-1.483,0,0
419.36,1,0.033,0.014,-0.009,-0.035,0.017,0.018,-1.542,-0.012,-1.483,0,0
419.46,1,0.107,0.021,-0.016,0.048,0.015,-0.008,-1.535,-0.014,-1.483,0,0
419.56,1,0.073,0.007,-0.006,0.064,0.013,-0.005,-1.529,-0.011,-1.484,0,0
419.66,1,0.021,0.012,-0.022,0.05,0.013,-0.009,-1.523,-0.008,-1.485,0,0
419.76,1,-0.027,0.015,-0.014,0.016,0.015,-0.016,-1.52,-0.007,-1.486,0,0
419.86,1,-0.038,0.019,-0.018,-0.02,0.015,-0.016,-1.518,-0.007,-1.488,0,0
419.95,1,-0.077,0.028,0.003,-0.045,0.02,-0.01,-1.518,-0.007,-1.49,0,0
420.06,1,-0.059,0.048,-0.008,-0.058,0.036,-0.01,-1.519,-0.012,-1.493,0,0
420.16,1,-0.023,0.037,-0.007,-0.045,0.04,-0.004,-1.521,-0.018,-1.496,0,0
420.26,1,-0.003,0.071,-0.002,-0.02,0.048,-0.002,-1.52,-0.027,-1.501,0,0
420.36,1,0.039,0.066,0.012,0,0.059,0.001,-1.519,-0.036,-1.506,0,0
420.46,1,0.026,0.073,-0.012,0.024,0.07,-0.001,-1.517,-0.045,-1.511,0,0
420.57,1,0.007,0.078,-0.008,0.018,0.072,-0.007,-1.515,-0.055,-1.516,0,0
420.66,1,-0.02,0.082,-0.001,-0.002,0.08,-0.007,-1.516,-0.062,-1.52,0,0
420.86,1,0.002,0.044,-0.007,-0.001,0.047,-0.003,-1.519,-0.069,-1.53,0,0
420.96,1,-0.027,0.047,-0.024,-0.011,0.046,-0.011,-1.518,-0.073,-1.535,0,0
421.06,1,-0.029,0.027,0,-0.021,0.044,-0.011,-1.517,-0.073,-1.54,0,0
421.17,1,0.004,0.008,0.002,-0.015,0.022,0,-1.518,-0.073,-1.544,0,0
421.27,1,0.005,0.019,-0.014,0,0.011,-0.006,-1.517,-0.072,-1.549,0,0
421.36,1,-0.015,0.026,-0.004,-0.006,0.025,-0.01,-1.515,-0.074,-1.554,0,0
421.46,1,-0.012,0.027,-0.01,-0.013,0.027,-0.007,-1.516,-0.076,-1.559,0,0
421.56,1,-0.026,0.022,0.008,-0.017,0.025,-0.002,-1.518,-0.077,-1.563,0,0
421.66,1,-0.027,0.004,-0.012,-0.018,0.013,-0.003,-1.518,-0.077,-1.568,0,0
421.77,1,-0.015,0.003,-0.008,-0.021,0.007,-0.008,-1.518,-0.08,-1.573,0,0
421.86,1,-0.04,0.029,-0.001,-0.028,0.016,-0.006,-1.518,-0.081,-1.578,0,0
421.96,1,-0.011,0.019,-0.007,-0.029,0.022,-0.001,-1.52,-0.084,-1.583,0,0
422.06,1,-0.018,0.032,0.001,-0.018,0.025,-0.005,-1.521,-0.087,-1.587,0,0
422.16,1,-0.025,0.031,-0.01,-0.021,0.029,-0.004,-1.52,-0.087,-1.592,0,0
422.26,1,-0.011,0.007,-0.001,-0.016,0.02,-0.003,-1.521,-0.084,-1.596,0,0
422.37,1,0.018,-0.003,-0.008,-0.003,0.01,-0.007,-1.52,-0.081,-1.6,0,0
422.47,1,0.03,0.011,-0.016,0.02,0.002,-0.01,-1.519,-0.078,-1.605,0,0
422.56,1,-0.012,0.026,-0.008,0.003,0.019,-0.012,-1.518,-0.076,-1.609,0,0
422.66,1,-0.01,0.013,0.002,-0.004,0.016,-0.008,-1.516,-0.07,-1.613,0,0
422.76,1,0.014,-0.005,0.019,0.002,0.007,0.011,-1.516,-0.065,-1.618,0,0
422.87,1,0.001,-0.021,-0.017,0.005,-0.009,0.001,-1.515,-0.061,-1.622,0,0
422.97,1,-0.021,0.01,-0.009,-0.004,-0.004,-0.01,-1.515,-0.059,-1.627,0,0
423.06,1,-0.023,0.017,-0.007,-0.016,0.008,-0.007,-1.515,-0.057,-1.632,0,0
423.16,1,-0.023,0.02,-0.001,-0.025,0.015,-0.005,-1.517,-0.059,-1.637,0,0
423.26,1,-0.018,0.021,-0.005,-0.022,0.021,-0.002,-1.52,-0.06,-1.642,0,0
423.37,1,-0.018,0.024,-0.001,-0.027,0.022,-0.005,-1.522,-0.059,-1.647,0,0
423.46,1,-0.028,0.003,-0.004,-0.006,0.009,-0.002,-1.525,-0.058,-1.652,0,0
423.56,1,-0.012,-0.002,-0.002,-0.032,0.01,-0.007,-1.527,-0.054,-1.657,0,0
423.68,1,-0.029,0.022,-0.018,-0.016,0.007,-0.006,-1.527,-0.054,-1.663,0,0
423.77,1,-0.003,0.039,-0.023,-0.015,0.021,-0.016,-1.526,-0.056,-1.668,0,0
423.86,1,-0.038,0.04,-0.012,-0.027,0.04,-0.015,-1.525,-0.058,-1.674,0,0
423.97,1,-0.003,0.042,0.025,-0.019,0.041,0.002,-1.523,-0.06,-1.68,0,0
424.07,1,-0.032,0.062,-0.031,-0.019,0.05,-0.006,-1.522,-0.062,-1.687,0,0
424.17,1,0.005,0.024,0.028,-0.004,0.035,0.001,-1.523,-0.06,-1.694,0,0
424.27,1,0.013,0.041,0.006,-0.001,0.037,0.013,-1.523,-0.06,-1.701,0,0
424.37,1,-0.026,0.049,-0.007,-0.008,0.045,-0.002,-1.523,-0.066,-1.709,0,0
424.47,1,-0.022,0.04,0.013,-0.017,0.045,0.008,-1.527,-0.074,-1.718,0,0
424.57,1,-0.041,0.038,-0.007,-0.034,0.046,0,-1.529,-0.078,-1.726,0,0
424.67,1,-0.029,0.046,-0.005,-0.032,0.037,-0.002,-1.531,-0.08,-1.735,0,0
424.77,1,-0.048,0.021,0.002,-0.03,0.033,-0.001,-1.534,-0.081,-1.743,0,0
424.87,1,-0.06,0.074,-0.006,-0.052,0.051,-0.006,-1.539,-0.081,-1.752,0,0
424.97,1,0.011,0.034,0.013,-0.039,0.05,-0.002,-1.547,-0.082,-1.762,0,0
425.07,1,0.072,0.048,0.029,0.03,0.041,0.022,-1.548,-0.082,-1.771,0,0
425.17,1,0.061,0.039,-0.05,0.055,0.041,-0.004,-1.545,-0.086,-1.781,0,0
425.28,1,-0.051,0.063,-0.064,0.012,0.048,-0.04,-1.545,-0.091,-1.791,0,0
425.37,1,-0.135,0.1,-0.032,-0.062,0.08,-0.046,-1.55,-0.094,-1.801,0,0
425.48,1,-0.089,0.101,0.005,-0.094,0.087,-0.019,-1.557,-0.093,-1.812,0,0
425.58,1,-0.058,0.098,-0.007,-0.083,0.098,-0.013,-1.56,-0.094,-1.824,0,0
425.67,1,0.018,0.071,-0.009,-0.029,0.085,-0.009,-1.559,-0.098,-1.836,0,0
425.77,1,-0.023,0.073,-0.051,-0.017,0.079,-0.025,-1.558,-0.103,-1.848,0,0
425.87,1,-0.013,0.069,-0.012,-0.021,0.069,-0.026,-1.555,-0.107,-1.86,0,0
425.97,1,-0.039,0.061,-0.021,-0.025,0.069,-0.017,-1.557,-0.11,-1.872,0,0
426.08,1,-0.014,0.048,-0.022,-0.02,0.058,-0.021,-1.559,-0.115,-1.885,0,0
426.17,1,-0.037,0.038,-0.035,-0.03,0.051,-0.025,-1.557,-0.118,-1.896,0,0
426.27,1,-0.021,0.033,-0.024,-0.021,0.035,-0.03,-1.556,-0.121,-1.907,0,0
426.37,1,-0.06,0.021,-0.013,-0.046,0.032,-0.022,-1.559,-0.124,-1.919,0,0
426.47,1,-0.072,0.029,-0.024,-0.053,0.035,-0.021,-1.563,-0.125,-1.93,0,0
426.57,1,-0.022,0.038,-0.002,-0.051,0.028,-0.014,-1.568,-0.128,-1.941,0,0
426.68,1,0.013,0.001,-0.013,-0.017,0.018,-0.009,-1.567,-0.127,-1.952,0,0
426.78,1,0.064,-0.011,0.005,0.024,0.005,-0.01,-1.565,-0.129,-1.962,0,0
426.87,1,-0.001,0.016,-0.027,0.027,0.005,-0.009,-1.563,-0.13,-1.972,0,0
426.97,1,0.038,-0.011,0.003,0.032,-0.001,-0.01,-1.561,-0.131,-1.982,0,0
427.07,1,-0.043,-0.015,-0.043,-0.013,-0.003,-0.023,-1.562,-0.13,-1.991,0,0
427.19,1,-0.041,-0.022,-0.018,-0.019,-0.016,-0.021,-1.561,-0.128,-1.999,0,0
427.28,1,-0.066,-0.041,-0.02,-0.052,-0.026,-0.023,-1.564,-0.121,-2.006,0,0
427.38,1,-0.087,-0.043,-0.031,-0.072,-0.037,-0.024,-1.568,-0.115,-2.012,0,0
427.48,1,-0.018,-0.046,-0.003,-0.047,-0.043,-0.017,-1.57,-0.111,-2.019,0,0
427.58,1,-0.014,-0.058,0.005,-0.035,-0.051,-0.008,-1.571,-0.105,-2.026,0,0
427.68,1,0.052,-0.061,0.01,0.022,-0.058,0.008,-1.572,-0.104,-2.033,0,0
427.79,1,0.022,-0.041,-0.014,0.022,-0.05,0.002,-1.569,-0.104,-2.039,0,0
427.88,1,-0.06,-0.044,-0.013,-0.01,-0.049,-0.013,-1.564,-0.102,-2.045,0,0
427.98,1,-0.069,0.005,0.011,-0.052,-0.022,-0.011,-1.569,-0.106,-2.051,0,0
428.08,1,-0.019,0.013,0.058,-0.034,-0.002,0.035,-1.572,-0.106,-2.057,0,0
428.18,1,0.04,-0.066,-0.003,-0.006,-0.024,0.021,-1.57,-0.103,-2.063,0,0
428.28,1,0.002,-0.063,0.003,0.01,-0.045,0.007,-1.568,-0.094,-2.067,0,0
428.38,1,0.006,-0.051,-0.009,0.007,-0.055,0.001,-1.564,-0.089,-2.072,0,0
428.48,1,-0.015,-0.053,0.006,-0.007,-0.051,-0.001,-1.564,-0.087,-2.076,0,0
428.59,1,-0.036,-0.039,0.007,-0.017,-0.049,0.004,-1.566,-0.083,-2.08,0,0
428.68,1,-0.056,-0.056,0.002,-0.039,-0.052,0.004,-1.57,-0.078,-2.083,0,0
428.78,1,-0.067,-0.077,0.012,-0.053,-0.059,0.003,-1.57,-0.071,-2.085,0,0
428.88,1,-0.02,-0.076,0.028,-0.046,-0.076,0.019,-1.573,-0.065,-2.087,0,0
428.98,1,-0.009,-0.048,0.023,-0.026,-0.065,0.021,-1.576,-0.063,-2.089,0,0
429.08,1,-0.011,-0.036,0.003,-0.012,-0.046,0.013,-1.577,-0.061,-2.091,0,0
429.19,1,-0.02,-0.048,0.003,-0.021,-0.046,0.006,-1.581,-0.058,-2.092,0,0
429.28,1,-0.02,-0.067,0.008,-0.013,-0.053,0.013,-1.584,-0.052,-2.092,0,0
429.38,1,-0.022,-0.097,-0.001,-0.023,-0.075,0.004,-1.58,-0.047,-2.093,0,0
429.48,1,-0.016,-0.063,-0.002,-0.019,-0.072,0.003,-1.575,-0.043,-2.093,0,0
429.59,1,-0.003,-0.04,0.02,-0.011,-0.064,0.006,-1.573,-0.041,-2.094,0,0
429.68,1,0.043,0.007,0.031,0.004,-0.025,0.02,-1.572,-0.037,-2.094,0,0
429.79,1,0.022,-0.036,-0.001,0.028,-0.022,0.013,-1.569,-0.031,-2.094,0,0
429.89,1,0.031,-0.016,0,0.027,-0.023,0.01,-1.568,-0.026,-2.095,0,0
429.98,1,0.01,-0.088,0.007,0.03,-0.054,0.008,-1.567,-0.024,-2.095,0,0
430.08,1,-0.085,-0.091,-0.059,-0.038,-0.066,-0.025,-1.569,-0.026,-2.095,0,0
430.18,1,-0.1,-0.034,0.066,-0.066,-0.065,-0.002,-1.576,-0.029,-2.096,0,0
430.28,1,0.045,-0.031,0.035,-0.032,-0.042,0.033,-1.578,-0.03,-2.096,0,0
430.39,1,0.08,-0.017,0.03,0.032,-0.033,0.036,-1.58,-0.027,-2.096,0,0
430.48,1,0.086,-0.016,0.015,0.074,-0.019,0.025,-1.577,-0.024,-2.097,0,0
430.58,1,0.017,-0.031,-0.012,0.051,-0.021,0.003,-1.575,-0.021,-2.097,0,0
430.68,1,-0.023,-0.045,-0.02,0.013,-0.038,-0.007,-1.572,-0.019,-2.097,0,0
430.79,1,-0.104,-0.041,-0.029,-0.043,-0.041,-0.021,-1.573,-0.018,-2.097,0,0
430.89,1,-0.081,-0.019,-0.032,-0.072,-0.032,-0.031,-1.571,-0.018,-2.097,0,0
431,1,-0.035,-0.017,-0.003,-0.067,-0.021,-0.016,-1.57,-0.014,-2.097,0,0
431.1,1,-0.01,-0.043,-0.019,-0.036,-0.03,-0.013,-1.572,-0.013,-2.097,0,0
431.19,1,0.034,-0.044,0,0.002,-0.039,-0.009,-1.569,-0.013,-2.097,0,0
431.29,1,-0.011,-0.014,-0.002,0.006,-0.03,-0.002,-1.57,-0.011,-2.096,0,0
431.39,1,0,-0.035,-0.002,0.003,-0.027,-0.005,-1.57,-0.007,-2.095,0,0
431.49,1,-0.06,-0.05,0.008,-0.028,-0.035,0,-1.571,0.003,-2.092,0,0
431.59,1,-0.025,-0.058,0.027,-0.031,-0.052,0.013,-1.575,0.01,-2.089,0,0
431.69,1,-0.023,-0.066,0.026,-0.031,-0.059,0.023,-1.579,0.018,-2.085,0,0
431.79,1,-0.013,-0.041,0.027,-0.019,-0.052,0.025,-1.583,0.024,-2.081,0,0
431.89,1,0.006,-0.048,0.013,-0.007,-0.05,0.022,-1.585,0.028,-2.077,0,0
431.99,1,-0.03,-0.023,0.024,-0.011,-0.037,0.02,-1.589,0.032,-2.074,0,0
432.09,1,-0.001,-0.052,0.027,-0.014,-0.039,0.023,-1.593,0.036,-2.07,0,0
432.19,1,-0.035,-0.01,0.04,-0.02,-0.034,0.035,-1.593,0.038,-2.067,0,0
432.3,1,0.01,-0.012,0.042,-0.007,-0.022,0.035,-1.595,0.041,-2.065,0,0
432.39,1,0.023,0.015,0.034,0.001,0,0.037,-1.596,0.037,-2.064,0,0
432.49,1,-0.014,0.02,0.032,0.002,0.014,0.032,-1.598,0.035,-2.063,0,0
432.59,1,-0.051,0.029,0.038,-0.017,0.018,0.037,-1.603,0.033,-2.062,0,0
432.69,1,-0.003,-0.002,0.061,-0.015,0.009,0.046,-1.608,0.033,-2.06,0,0
432.79,1,-0.021,0.007,0.046,-0.029,0.012,0.048,-1.613,0.034,-2.059,0,0
432.89,1,-0.049,0.004,0.031,-0.031,0.004,0.042,-1.614,0.034,-2.057,0,0
432.99,1,-0.035,-0.004,0.04,-0.044,0.002,0.038,-1.618,0.032,-2.056,0,0
433.1,1,-0.013,0.006,0.048,-0.018,-0.002,0.04,-1.623,0.031,-2.055,0,0
433.2,1,0.04,-0.012,0.055,0.006,0,0.051,-1.629,0.03,-2.054,0,0
433.3,1,0.015,0.022,0.045,0.01,0.011,0.05,-1.633,0.03,-2.052,0,0
433.39,1,-0.048,-0.002,0.045,-0.003,0.007,0.047,-1.636,0.03,-2.051,0,0
433.51,1,-0.086,0.017,0.052,-0.049,0.012,0.045,-1.643,0.029,-2.05,0,0
433.6,1,-0.021,-0.035,0.096,-0.049,-0.015,0.07,-1.65,0.03,-2.049,0,0
433.69,1,-0.013,0.005,0.061,-0.027,-0.011,0.075,-1.653,0.03,-2.048,0,0
433.8,1,0.039,0.019,0.054,-0.002,0.008,0.062,-1.659,0.027,-2.047,0,0
433.89,1,0.036,0.012,0.042,0.024,0.013,0.051,-1.66,0.023,-2.046,0,0
434,1,0.031,-0.01,0.026,0.034,0.002,0.04,-1.661,0.022,-2.046,0,0
434.11,1,-0.045,0.011,0.007,0.002,0.004,0.021,-1.66,0.02,-2.045,0,0
434.2,1,-0.033,0.019,0.024,-0.02,0.004,0.023,-1.665,0.019,-2.045,0,0
434.3,1,-0.104,0.04,0.016,-0.064,0.025,0.016,-1.669,0.017,-2.045,0,0
434.39,1,-0.025,0.006,-0.002,-0.05,0.024,0.009,-1.669,0.014,-2.044,0,0
434.5,1,-0.012,0.033,-0.01,-0.035,0.02,0,-1.666,0.01,-2.044,0,0
434.6,1,0.044,-0.008,-0.017,0.001,0.015,-0.009,-1.665,0.008,-2.045,0,0
434.72,1,0.017,0.027,-0.026,0.025,0.015,-0.018,-1.664,0.004,-2.045,0,0
434.8,1,-0.063,0.016,-0.003,-0.017,0.019,-0.012,-1.664,0.001,-2.046,0,0
434.9,1,-0.061,0.019,-0.028,-0.044,0.015,-0.014,-1.663,-0.001,-2.046,0,0
435,1,-0.026,-0.015,-0.023,-0.043,0.005,-0.021,-1.66,-0.001,-2.047,0,0
435.1,1,0.051,0.012,-0.025,-0.001,0.001,-0.026,-1.657,-0.002,-2.047,0,0
435.21,1,0.026,0.025,-0.027,0.026,0.017,-0.028,-1.654,-0.006,-2.048,0,0
435.3,1,0.017,0.02,-0.045,0.023,0.021,-0.033,-1.65,-0.008,-2.048,0,0
435.4,1,-0.007,-0.003,-0.064,0,0.012,-0.049,-1.645,-0.01,-2.048,0,0
435.5,1,-0.022,-0.016,-0.107,0,-0.007,-0.072,-1.64,-0.01,-2.049,0,0
435.6,1,-0.013,0.003,-0.079,-0.015,-0.005,-0.085,-1.635,-0.011,-2.05,0,0
435.7,1,-0.035,0.023,-0.086,-0.022,0.004,-0.084,-1.626,-0.014,-2.051,0,0
435.81,1,0.01,0.023,-0.063,-0.012,0.02,-0.076,-1.619,-0.019,-2.051,0,0
435.91,1,-0.088,0.046,-0.131,-0.022,0.02,-0.088,-1.616,-0.021,-2.052,0,0
436,1,0.04,-0.046,-0.058,-0.033,0.025,-0.099,-1.618,-0.021,-2.052,0,0
436.1,1,-0.053,0.026,-0.04,-0.046,0.003,-0.059,-1.618,-0.021,-2.053,0,0
436.2,1,0.063,0.033,-0.107,0.021,0.013,-0.087,-1.618,-0.021,-2.055,0,0
436.3,1,-0.22,0.063,-0.092,-0.07,0.025,-0.078,-1.621,-0.022,-2.056,0,0
436.4,1,0.069,0.021,-0.052,-0.056,0.032,-0.079,-1.619,-0.022,-2.057,0,0
436.5,1,0.071,-0.057,-0.044,0.025,0.016,-0.053,-1.615,-0.018,-2.058,0,0
436.61,1,0.137,-0.004,-0.1,0.103,-0.016,-0.077,-1.61,-0.016,-2.057,0,0
436.7,1,0.034,-0.035,-0.1,0.073,-0.023,-0.087,-1.608,-0.02,-2.058,0,0
